"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Lubango","Lubango","-14.9100","13.4900","Angola","AO","AGO","Huíla","","125632","1024906558"
"Songo","Songo","-7.3496","14.8500","Angola","AO","AGO","Uíge","","10579","1024923411"
"Camabatela","Camabatela","-8.1896","15.3700","Angola","AO","AGO","Kwanza Norte","","12837","1024701540"
"Cacolo","Cacolo","-10.1496","19.2600","Angola","AO","AGO","Lunda Sul","","984","1024592975"
"Ambriz","Ambriz","-7.8550","13.1250","Angola","AO","AGO","Bengo","","17000","1024609563"
"Dondo","Dondo","-9.6900","14.4300","Angola","AO","AGO","Kwanza Norte","","2353","1024323066"
"Saurimo","Saurimo","-9.6596","20.3900","Angola","AO","AGO","Lunda Sul","admin","41316","1024326839"
"Luanda","Luanda","-8.8383","13.2344","Angola","AO","AGO","Luanda","primary","5172900","1024949724"
"Waku Kungo","Waku Kungo","-11.3595","15.1200","Angola","AO","AGO","Kwanza Sul","","12069","1024677127"
"Muconda","Muconda","-10.5996","21.3200","Angola","AO","AGO","Lunda Sul","","2324","1024646532"
"Quipungo","Quipungo","-14.8295","14.5500","Angola","AO","AGO","Huíla","","186","1024929138"
"Uíge","Uige","-7.6200","15.0500","Angola","AO","AGO","Uíge","admin","60008","1024666275"
"Quibala","Quibala","-10.7296","14.9800","Angola","AO","AGO","Kwanza Sul","","8915","1024007950"
"Menongue","Menongue","-14.6666","17.7000","Angola","AO","AGO","Kuando Kubango","admin","13030","1024725650"
"Sumbe","Sumbe","-11.2100","13.8500","Angola","AO","AGO","Kwanza Sul","admin","33277","1024297937"
"Luau","Luau","-10.7095","22.2300","Angola","AO","AGO","Moxico","","18465","1024699465"
"Caxito","Caxito","-8.5795","13.6600","Angola","AO","AGO","Bengo","admin","28224","1024050171"
"Cazombo","Cazombo","-11.8896","22.9000","Angola","AO","AGO","Moxico","","298","1024334740"
"Malanje","Malanje","-9.5400","16.3400","Angola","AO","AGO","Malanje","admin","125856","1024774947"
"Lobito","Lobito","-12.3700","13.5412","Angola","AO","AGO","Benguela","","207932","1024128946"
"Soyo","Soyo","-6.1296","12.3700","Angola","AO","AGO","Zaire","","67491","1024903782"
"Kuito","Kuito","-12.3800","16.9400","Angola","AO","AGO","Bié","admin","114286","1024939858"
"Cuito Caunavale","Cuito Caunavale","-15.1596","19.1700","Angola","AO","AGO","Kuando Kubango","","149","1024195525"
"Chibemba","Chibemba","-15.7496","14.0800","Angola","AO","AGO","Huíla","","1502","1024009942"
"Chibia","Chibia","-15.1896","13.6900","Angola","AO","AGO","Huíla","","1411","1024017930"
"Camacupa","Camacupa","-12.0196","17.4700","Angola","AO","AGO","Bié","","19828","1024037086"
"Cubal","Cubal","-13.0396","14.2400","Angola","AO","AGO","Benguela","","4837","1024580158"
"Namibe","Namibe","-15.1900","12.1600","Angola","AO","AGO","Namibe","admin","132900","1024785067"
"Tômbua","Tombua","-15.8000","11.8600","Angola","AO","AGO","Namibe","","40000","1024489244"
"Lucapa","Lucapa","-8.4196","20.7400","Angola","AO","AGO","Lunda Norte","","31041","1024056286"
"Dundo","Dundo","-7.3800","20.8300","Angola","AO","AGO","Lunda Norte","admin","11985","1024121799"
"San Juan","San Juan","-31.5500","-68.5200","Argentina","AR","ARG","San Juan","admin","447048","1032869625"
"Los Blancos","Los Blancos","-23.5996","-62.6000","Argentina","AR","ARG","Salta","","1145","1032336288"
"General Roca","General Roca","-39.0200","-67.6100","Argentina","AR","ARG","Río Negro","","73212","1032803180"
"Ushuaia","Ushuaia","-54.7900","-68.3100","Argentina","AR","ARG","Tierra del Fuego, Antártida e Islas del Atlántico Sur","admin","58028","1032847885"
"Santa Rosa","Santa Rosa","-36.6200","-64.3000","Argentina","AR","ARG","La Pampa","admin","111424","1032215828"
"28 de Noviembre","28 de Noviembre","-51.6500","-72.3000","Argentina","AR","ARG","Santa Cruz","","5300","1032715340"
"Comondante Luis Piedrabuena","Comondante Luis Piedrabuena","-49.9745","-68.9035","Argentina","AR","ARG","Santa Cruz","","410","1032946044"
"Río Gallegos","Rio Gallegos","-51.6333","-69.2166","Argentina","AR","ARG","Santa Cruz","admin","85700","1032471024"
"Santa Fe","Santa Fe","-31.6239","-60.6900","Argentina","AR","ARG","Santa Fe","admin","489505","1032817575"
"Paraná","Parana","-31.7333","-60.5333","Argentina","AR","ARG","Entre Ríos","admin","262295","1032266693"
"San Lorenzo","San Lorenzo","-28.1200","-58.7700","Argentina","AR","ARG","Corrientes","","47626","1032610376"
"Salta","Salta","-24.7834","-65.4166","Argentina","AR","ARG","Salta","admin","512686","1032926124"
"Darregueira","Darregueira","-37.6996","-63.1666","Argentina","AR","ARG","Buenos Aires","","3412","1032968004"
"Trelew","Trelew","-43.2500","-65.3300","Argentina","AR","ARG","Chubut","","93442","1032440034"
"Rawson","Rawson","-43.3000","-65.1000","Argentina","AR","ARG","Chubut","admin","26335","1032302344"
"La Rioja","La Rioja","-29.4100","-66.8500","Argentina","AR","ARG","La Rioja","admin","162620","1032864257"
"Villalonga","Villalonga","-39.8829","-62.5833","Argentina","AR","ARG","Buenos Aires","","2838","1032282782"
"Viedma","Viedma","-40.8000","-63.0000","Argentina","AR","ARG","Río Negro","admin","59122","1032613063"
"Sunchales","Sunchales","-30.9329","-61.5666","Argentina","AR","ARG","Santa Fe","","12655","1032630690"
"Río Colorado","Rio Colorado","-38.9666","-64.0833","Argentina","AR","ARG","La Pampa","","11499","1032592194"
"Pedro Luro","Pedro Luro","-39.4833","-62.6833","Argentina","AR","ARG","Buenos Aires","","7100","1032549913"
"San Salvador de Jujuy","San Salvador de Jujuy","-24.1833","-65.3000","Argentina","AR","ARG","Jujuy","admin","305891","1032815808"
"Resistencia","Resistencia","-27.4600","-58.9900","Argentina","AR","ARG","Chaco","admin","387158","1032720891"
"Posadas","Posadas","-27.3578","-55.8851","Argentina","AR","ARG","Misiones","admin","357119","1032970696"
"Paso Rio Mayo","Paso Rio Mayo","-45.6834","-70.2666","Argentina","AR","ARG","Chubut","","1825","1032155044"
"Venado Tuerto","Venado Tuerto","-33.7496","-61.9700","Argentina","AR","ARG","Santa Fe","","72340","1032284763"
"Corrientes","Corrientes","-27.4900","-58.8100","Argentina","AR","ARG","Corrientes","admin","340823","1032173097"
"Formosa","Formosa","-26.1728","-58.1828","Argentina","AR","ARG","Formosa","admin","221383","1032802536"
"Las Lomitas","Las Lomitas","-24.6996","-60.6000","Argentina","AR","ARG","Formosa","","7683","1032153825"
"La Plata","La Plata","-34.9096","-57.9600","Argentina","AR","ARG","Buenos Aires","admin","694253","1032403831"
"Mar de Ajó","Mar de Ajo","-36.7162","-56.6766","Argentina","AR","ARG","Buenos Aires","","13610","1032066406"
"Cutral Có","Cutral Co","-38.9400","-69.2400","Argentina","AR","ARG","Neuquén","","47814","1032070013"
"Ingeniero Jacobacci","Ingeniero Jacobacci","-41.3000","-69.5833","Argentina","AR","ARG","Río Negro","","5719","1032402027"
"Santiago del Estero","Santiago del Estero","-27.7833","-64.2667","Argentina","AR","ARG","Santiago del Estero","admin","354692","1032492280"
"Uspallata","Uspallata","-32.5931","-69.3460","Argentina","AR","ARG","Mendoza","","2390","1032547934"
"Tucumán","Tucuman","-26.8160","-65.2166","Argentina","AR","ARG","Tucumán","admin","830000","1032233996"
"Comallo","Comallo","-41.0333","-70.2666","Argentina","AR","ARG","Río Negro","","741","1032806030"
"El Maitén","El Maiten","-42.0500","-71.1666","Argentina","AR","ARG","Buenos Aires, Ciudad Autónoma de","","4269","1032286116"
"Mendoza","Mendoza","-32.8833","-68.8166","Argentina","AR","ARG","Mendoza","admin","893000","1032433516"
"Neuquén","Neuquen","-38.9500","-68.0600","Argentina","AR","ARG","Neuquén","admin","242092","1032525768"
"Córdoba","Cordoba","-31.4000","-64.1823","Argentina","AR","ARG","Córdoba","admin","1452000","1032803249"
"Catamarca","Catamarca","-28.4700","-65.7800","Argentina","AR","ARG","Catamarca","admin","188812","1032260908"
"Villa Rumipal","Villa Rumipal","-32.1833","-64.4833","Argentina","AR","ARG","Córdoba","","1269","1032717709"
"San Luis","San Luis","-33.3000","-66.3500","Argentina","AR","ARG","San Luis","admin","432310","1032547434"
"Río Tercero","Rio Tercero","-32.1796","-64.1200","Argentina","AR","ARG","Córdoba","","53389","1032103221"
"Malargüe","Malargue","-35.4661","-69.5833","Argentina","AR","ARG","Mendoza","minor","11847","1032824937"
"Tinogasta","Tinogasta","-28.0666","-67.5666","Argentina","AR","ARG","Catamarca","minor","587","1032163046"
"Rinconada","Rinconada","-22.4329","-66.1666","Argentina","AR","ARG","Jujuy","minor","6692","1032429190"
"Abra Pampa","Abra Pampa","-22.7167","-65.7000","Argentina","AR","ARG","Jujuy","minor","4480","1032997640"
"Humahuaca","Humahuaca","-23.2000","-65.3499","Argentina","AR","ARG","Jujuy","minor","11369","1032904210"
"Libertador General San Martín","Libertador General San Martin","-23.8195","-64.7900","Argentina","AR","ARG","Jujuy","minor","49267","1032649273"
"San Pedro","San Pedro","-24.2196","-64.8700","Argentina","AR","ARG","Jujuy","minor","58430","1032823743"
"Susques","Susques","-23.4167","-66.4833","Argentina","AR","ARG","Jujuy","minor","1093","1032742255"
"Choele Choel","Choele Choel","-39.2666","-65.6833","Argentina","AR","ARG","Río Negro","minor","10000","1032421959"
"General Conesa","General Conesa","-40.1000","-64.4333","Argentina","AR","ARG","Río Negro","minor","2958","1032658385"
"San Antonio Oeste","San Antonio Oeste","-40.7329","-64.9333","Argentina","AR","ARG","Río Negro","minor","8492","1032154473"
"Sierra Colorado","Sierra Colorado","-40.5829","-67.8000","Argentina","AR","ARG","Río Negro","minor","1522","1032417224"
"San Carlos de Bariloche","San Carlos de Bariloche","-41.1500","-71.3000","Argentina","AR","ARG","Río Negro","minor","95394","1032111842"
"Puerto Madryn","Puerto Madryn","-42.7700","-65.0400","Argentina","AR","ARG","Chubut","minor","64555","1032351657"
"Telsen","Telsen","-42.3996","-66.9500","Argentina","AR","ARG","Chubut","minor","500","1032824407"
"Sarmiento","Sarmiento","-45.6000","-69.0833","Argentina","AR","ARG","Chubut","minor","5185","1032479340"
"Alto Rio Sanguer","Alto Rio Sanguer","-45.0333","-70.8333","Argentina","AR","ARG","Chubut","minor","1548","1032532362"
"Gastre","Gastre","-42.2830","-69.2333","Argentina","AR","ARG","Chubut","minor","557","1032815504"
"Pampa del Infierno","Pampa del Infierno","-26.5166","-61.1666","Argentina","AR","ARG","Chaco","minor","2921","1032896072"
"Charata","Charata","-27.2163","-61.2000","Argentina","AR","ARG","Chaco","minor","18297","1032241417"
"Presidencia Roque Saenz Pena","Presidencia Roque Saenz Pena","-26.7900","-60.4500","Argentina","AR","ARG","Chaco","minor","81879","1032464495"
"Rodeo","Rodeo","-30.2156","-69.1400","Argentina","AR","ARG","San Juan","minor","701","1032937217"
"Mercedes","Mercedes","-33.6896","-65.4700","Argentina","AR","ARG","San Luis","minor","49345","1032858021"
"Villa María","Villa Maria","-32.4100","-63.2600","Argentina","AR","ARG","Córdoba","minor","92453","1032987787"
"Las Heras","Las Heras","-32.8250","-68.8017","Argentina","AR","ARG","Mendoza","minor","66663","1032781204"
"Chilecito","Chilecito","-29.1655","-67.5000","Argentina","AR","ARG","La Rioja","minor","20343","1032078195"
"Ingeniero Guillermo N. Juarez","Ingeniero Guillermo N. Juarez","-23.9000","-61.8500","Argentina","AR","ARG","Formosa","minor","6453","1032585569"
"Comandante Fontana","Comandante Fontana","-25.3333","-59.6833","Argentina","AR","ARG","Formosa","minor","4277","1032594164"
"Belen","Belen","-27.6496","-67.0333","Argentina","AR","ARG","Catamarca","minor","11359","1032969950"
"Chumbicha","Chumbicha","-28.8666","-66.2333","Argentina","AR","ARG","Catamarca","minor","2572","1032994295"
"Rio Grande","Rio Grande","-53.7914","-67.6990","Argentina","AR","ARG","Tierra del Fuego, Antártida e Islas del Atlántico Sur","minor","31095","1032824067"
"Puerto Deseado","Puerto Deseado","-47.7500","-65.9000","Argentina","AR","ARG","Santa Cruz","minor","3305","1032537209"
"Perito Moreno","Perito Moreno","-46.6000","-70.9334","Argentina","AR","ARG","Santa Cruz","minor","3766","1032891854"
"Puerto San Julián","Puerto San Julian","-49.3000","-67.7167","Argentina","AR","ARG","Santa Cruz","minor","2347","1032464702"
"Gobernador Gregores","Gobernador Gregores","-48.7666","-70.2500","Argentina","AR","ARG","Santa Cruz","minor","2519","1032720049"
"San Martín","San Martin","-33.0700","-68.4900","Argentina","AR","ARG","Mendoza","minor","117399","1032297325"
"La Paz","La Paz","-33.4661","-67.5500","Argentina","AR","ARG","Mendoza","minor","4400","1032294439"
"Tunuyán","Tunuyan","-33.5662","-69.0167","Argentina","AR","ARG","Mendoza","minor","22834","1032526901"
"San Rafael","San Rafael","-34.6000","-68.3333","Argentina","AR","ARG","Mendoza","minor","109163","1032221516"
"General Pico","General Pico","-35.6596","-63.7700","Argentina","AR","ARG","La Pampa","minor","57029","1032081531"
"25 de Mayo","25 de Mayo","-37.8000","-67.6833","Argentina","AR","ARG","La Pampa","minor","17430","1032912712"
"Victorica","Victorica","-36.2163","-65.4500","Argentina","AR","ARG","La Pampa","minor","4458","1032392251"
"Juan José Castelli","Juan Jose Castelli","-25.9495","-60.6166","Argentina","AR","ARG","Chaco","minor","9421","1032193694"
"Victoria","Victoria","-32.6100","-60.1800","Argentina","AR","ARG","Entre Ríos","minor","25139","1032557014"
"Eldorado","Eldorado","-26.2000","-54.6000","Argentina","AR","ARG","Misiones","minor","17365","1032056096"
"Trancas","Trancas","-26.2167","-65.2833","Argentina","AR","ARG","Tucumán","minor","1599","1032418123"
"Chepes","Chepes","-31.3500","-66.6000","Argentina","AR","ARG","La Rioja","minor","6020","1032137147"
"Chamical","Chamical","-30.3496","-66.3167","Argentina","AR","ARG","La Rioja","minor","8989","1032026963"
"San Francisco","San Francisco","-31.4300","-62.0900","Argentina","AR","ARG","Córdoba","minor","59062","1032491643"
"Concordia","Concordia","-31.3896","-58.0300","Argentina","AR","ARG","Entre Ríos","minor","145210","1032923957"
"El Calafate","El Calafate","-50.3333","-72.3000","Argentina","AR","ARG","Santa Cruz","minor","8000","1032210475"
"Chos Malal","Chos Malal","-37.3830","-70.2666","Argentina","AR","ARG","Neuquén","minor","8556","1032817076"
"Las Lajas","Las Lajas","-38.5163","-70.3666","Argentina","AR","ARG","Neuquén","minor","1218","1032092474"
"Zapala","Zapala","-38.9000","-70.0667","Argentina","AR","ARG","Neuquén","minor","19152","1032365659"
"Villa Carlos Paz","Villa Carlos Paz","-31.4200","-64.5000","Argentina","AR","ARG","Córdoba","","69451","1032854975"
"Bell Ville","Bell Ville","-32.6000","-62.6800","Argentina","AR","ARG","Córdoba","minor","35105","1032028928"
"Río Cuarto","Rio Cuarto","-33.1300","-64.3500","Argentina","AR","ARG","Córdoba","minor","153757","1032552145"
"Villa Ángela","Villa Angela","-27.5833","-60.7167","Argentina","AR","ARG","Chaco","minor","30051","1032039944"
"Concepción del Uruguay","Concepcion del Uruguay","-32.4800","-58.2400","Argentina","AR","ARG","Entre Ríos","minor","67895","1032999059"
"Gualeguaychú","Gualeguaychu","-33.0200","-58.5200","Argentina","AR","ARG","Entre Ríos","minor","78676","1032523704"
"Gualeguay","Gualeguay","-33.1500","-59.3400","Argentina","AR","ARG","Entre Ríos","minor","33120","1032077195"
"Comodoro Rivadavia","Comodoro Rivadavia","-45.8700","-67.5000","Argentina","AR","ARG","Chubut","minor","140850","1032042035"
"Esquel","Esquel","-42.9000","-71.3166","Argentina","AR","ARG","Buenos Aires, Ciudad Autónoma de","minor","20048","1032489067"
"Añatuya","Anatuya","-28.4661","-62.8333","Argentina","AR","ARG","Santiago del Estero","minor","14133","1032511298"
"Dolores","Dolores","-36.3300","-57.6900","Argentina","AR","ARG","Buenos Aires","minor","25190","1032650497"
"Chascomús","Chascomus","-35.5662","-58.0166","Argentina","AR","ARG","Buenos Aires","minor","21054","1032352363"
"Chivilcoy","Chivilcoy","-34.9000","-60.0400","Argentina","AR","ARG","Buenos Aires","minor","54514","1032269915"
"Lincoln","Lincoln","-34.8800","-61.5399","Argentina","AR","ARG","Buenos Aires","minor","24798","1032332688"
"Goya","Goya","-29.1400","-59.2700","Argentina","AR","ARG","Corrientes","minor","72304","1032251925"
"Frias","Frias","-28.6496","-65.1500","Argentina","AR","ARG","Santiago del Estero","minor","13594","1032077058"
"Vera","Vera","-29.4662","-60.2166","Argentina","AR","ARG","Santa Fe","minor","9979","1032305174"
"Reconquista","Reconquista","-29.1395","-59.6500","Argentina","AR","ARG","Santa Fe","minor","90184","1032927391"
"Monte Quemado","Monte Quemado","-25.7996","-62.8666","Argentina","AR","ARG","Santiago del Estero","minor","11387","1032834102"
"Campana","Campana","-34.1600","-58.9600","Argentina","AR","ARG","Buenos Aires","minor","81612","1032345885"
"Zárate","Zarate","-34.0896","-59.0400","Argentina","AR","ARG","Buenos Aires","minor","88781","1032392383"
"Luján","Lujan","-34.5796","-59.1100","Argentina","AR","ARG","Buenos Aires","minor","81749","1032704827"
"Mercedes","Mercedes","-34.6600","-59.4400","Argentina","AR","ARG","Buenos Aires","minor","52949","1032994289"
"San Nicolas","San Nicolas","-33.3300","-60.2400","Argentina","AR","ARG","Buenos Aires","minor","127742","1032067887"
"Pergamino","Pergamino","-33.8996","-60.5700","Argentina","AR","ARG","Buenos Aires","minor","87652","1032214150"
"Chacabuco","Chacabuco","-34.6500","-60.4900","Argentina","AR","ARG","Buenos Aires","minor","34587","1032210547"
"Junín","Junin","-34.5846","-60.9589","Argentina","AR","ARG","Buenos Aires","minor","85007","1032976047"
"San Ramón de la Nueva Orán","San Ramon de la Nueva Oran","-23.1400","-64.3200","Argentina","AR","ARG","Salta","minor","74059","1032020207"
"Tartagal","Tartagal","-22.5500","-63.8100","Argentina","AR","ARG","Salta","minor","60819","1032317391"
"Joaquín V. González","Joaquin V. Gonzalez","-25.0833","-64.1834","Argentina","AR","ARG","Salta","minor","13376","1032690861"
"General Guemes","General Guemes","-24.6666","-65.0500","Argentina","AR","ARG","Salta","minor","19828","1032716507"
"Cerrillos","Cerrillos","-24.8996","-65.4833","Argentina","AR","ARG","Salta","minor","11498","1032917216"
"Cafayate","Cafayate","-26.0829","-65.9666","Argentina","AR","ARG","Salta","minor","11785","1032961594"
"San Antonio de los Cobres","San Antonio de los Cobres","-24.1829","-66.3500","Argentina","AR","ARG","Salta","minor","4000","1032191344"
"Alta Gracia","Alta Gracia","-31.6600","-64.4300","Argentina","AR","ARG","Córdoba","minor","40384","1032411567"
"Azul","Azul","-36.7796","-59.8700","Argentina","AR","ARG","Buenos Aires","minor","53941","1032652005"
"Lobos","Lobos","-35.1849","-59.0947","Argentina","AR","ARG","Buenos Aires","minor","18278","1032314483"
"Veinticinco de Mayo","Veinticinco de Mayo","-35.4300","-60.1800","Argentina","AR","ARG","Buenos Aires","minor","24668","1032801782"
"Nueve de Julio","Nueve de Julio","-35.4460","-60.8900","Argentina","AR","ARG","Buenos Aires","minor","34718","1032287957"
